,num_barcodes,barcode_length_in_aa,num_oligos,is_capped
3580,3,1,16.0,False
3581,3,2,446.0,False
3582,3,3,14274.0,False
3583,3,4,309350.0,False
3584,5,1,11.0,False
3585,5,2,430.0,False
3586,5,3,9343.0,False
3587,5,4,347811.0,False
3588,1,1,15.0,False
3589,1,2,675.0,False
3590,1,3,10261.0,False
3591,1,4,485008.0,False
3592,1,5,10000000.0,True
3593,3,1,10.0,False
3594,3,2,339.0,False
3595,3,3,7426.0,False
3596,3,4,420628.0,False
3597,5,1,11.0,False
3598,5,2,290.0,False
3599,5,3,7821.0,False
3600,5,4,522800.0,False
3601,1,1,17.0,False
3602,1,2,683.0,False
3603,1,3,5259.0,False
3604,1,4,476686.0,False
3605,1,5,10000000.0,True
3606,3,1,5.0,False
3607,3,2,183.0,False
3608,3,3,10715.0,False
3609,3,4,276494.0,False
3610,5,1,9.0,False
3611,5,2,373.0,False
3612,5,3,12917.0,False
3613,5,4,322789.0,False
3614,1,1,14.0,False
3615,1,2,413.0,False
3616,1,3,10224.0,False
3617,1,4,366121.0,False
3618,1,5,10000000.0,True
3619,3,1,17.0,False
3620,3,2,178.0,False
3621,3,3,13631.0,False
3622,3,4,276371.0,False
3623,5,1,13.0,False
3624,5,2,135.0,False
3625,5,3,12278.0,False
3626,5,4,413191.0,False
3627,1,1,10.0,False
3628,1,2,562.0,False
3629,1,3,23279.0,False
3630,1,4,491940.0,False
3631,1,5,10000000.0,True
3632,3,1,22.0,False
3633,3,2,488.0,False
3634,3,3,8681.0,False
3635,3,4,259585.0,False
3636,5,1,12.0,False
3637,5,2,431.0,False
3638,5,3,7048.0,False
3639,5,4,375182.0,False
3640,1,1,30.0,False
3641,1,2,675.0,False
3642,1,3,17888.0,False
3643,1,4,578852.0,False
3644,1,5,10000000.0,True
3645,3,1,4.0,False
3646,3,2,342.0,False
3647,3,3,10308.0,False
3648,3,4,305633.0,False
3649,5,1,11.0,False
3650,5,2,208.0,False
3651,5,3,4809.0,False
3652,5,4,390539.0,False
3653,1,1,21.0,False
3654,1,2,298.0,False
3655,1,3,5494.0,False
3656,1,4,341413.0,False
3657,1,5,10000000.0,True
3658,3,1,13.0,False
3659,3,2,249.0,False
3660,3,3,11950.0,False
3661,3,4,490737.0,False
3662,5,1,18.0,False
3663,5,2,218.0,False
3664,5,3,7363.0,False
3665,5,4,278992.0,False
3666,1,1,14.0,False
3667,1,2,418.0,False
3668,1,3,8303.0,False
3669,1,4,312672.0,False
3670,1,5,10000000.0,True
3671,3,1,15.0,False
3672,3,2,443.0,False
3673,3,3,14753.0,False
3674,3,4,371079.0,False
3675,5,1,15.0,False
3676,5,2,247.0,False
3677,5,3,9256.0,False
3678,5,4,477356.0,False
3679,1,1,9.0,False
3680,1,2,677.0,False
3681,1,3,16941.0,False
3682,1,4,557167.0,False
3683,1,5,10000000.0,True
3684,3,1,15.0,False
3685,3,2,414.0,False
3686,3,3,10184.0,False
3687,3,4,317468.0,False
3688,5,1,18.0,False
3689,5,2,327.0,False
3690,5,3,9805.0,False
3691,5,4,445506.0,False
3692,1,1,29.0,False
3693,1,2,575.0,False
3694,1,3,9217.0,False
3695,1,4,358033.0,False
3696,1,5,10000000.0,True
3697,3,1,10.0,False
3698,3,2,407.0,False
3699,3,3,9235.0,False
3700,3,4,515508.0,False
3701,5,1,14.0,False
3702,5,2,379.0,False
3703,5,3,11501.0,False
3704,5,4,400805.0,False
3705,1,1,19.0,False
3706,1,2,644.0,False
3707,1,3,11822.0,False
3708,1,4,584032.0,False
3709,1,5,10000000.0,True
3710,3,1,11.0,False
3711,3,2,303.0,False
3712,3,3,7260.0,False
3713,3,4,424123.0,False
3714,5,1,11.0,False
3715,5,2,269.0,False
3716,5,3,11301.0,False
3717,5,4,415003.0,False
3718,1,1,24.0,False
3719,1,2,325.0,False
3720,1,3,18347.0,False
3721,1,4,569392.0,False
3722,1,5,10000000.0,True
3723,3,1,9.0,False
3724,3,2,401.0,False
3725,3,3,12639.0,False
3726,3,4,243310.0,False
3727,5,1,10.0,False
3728,5,2,354.0,False
3729,5,3,8101.0,False
3730,5,4,399621.0,False
3731,1,1,18.0,False
3732,1,2,663.0,False
3733,1,3,9772.0,False
3734,1,4,456036.0,False
3735,1,5,10000000.0,True
3736,3,1,12.0,False
3737,3,2,355.0,False
3738,3,3,3317.0,False
3739,3,4,386459.0,False
3740,5,1,11.0,False
3741,5,2,352.0,False
3742,5,3,2827.0,False
3743,5,4,77576.0,False
3744,1,1,23.0,False
3745,1,2,424.0,False
3746,1,3,9468.0,False
3747,1,4,608605.0,False
3748,1,5,10000000.0,True
3749,3,1,11.0,False
3750,3,2,429.0,False
3751,3,3,7904.0,False
3752,3,4,484241.0,False
3753,5,1,14.0,False
3754,5,2,346.0,False
3755,5,3,7753.0,False
3756,5,4,300947.0,False
3757,1,1,38.0,False
3758,1,2,732.0,False
3759,1,3,15589.0,False
3760,1,4,668634.0,False
3761,1,5,10000000.0,True
3762,3,1,13.0,False
3763,3,2,407.0,False
3764,3,3,10340.0,False
3765,3,4,473042.0,False
3766,5,1,3.0,False
3767,5,2,131.0,False
3768,5,3,9362.0,False
3769,5,4,172960.0,False
3770,1,1,19.0,False
3771,1,2,566.0,False
3772,1,3,21238.0,False
3773,1,4,305838.0,False
3774,1,5,10000000.0,True
3775,3,1,16.0,False
3776,3,2,388.0,False
3777,3,3,1621.0,False
3778,3,4,413587.0,False
3779,5,1,13.0,False
3780,5,2,374.0,False
3781,5,3,10946.0,False
3782,5,4,341176.0,False
3783,1,1,39.0,False
3784,1,2,412.0,False
3785,1,3,16594.0,False
3786,1,4,595092.0,False
3787,1,5,10000000.0,True
3788,3,1,10.0,False
3789,3,2,217.0,False
3790,3,3,2267.0,False
3791,3,4,438521.0,False
3792,5,1,10.0,False
3793,5,2,394.0,False
3794,5,3,11490.0,False
3795,5,4,329741.0,False
3796,1,1,31.0,False
3797,1,2,285.0,False
3798,1,3,15923.0,False
3799,1,4,577771.0,False
3800,1,5,10000000.0,True
3801,3,1,24.0,False
3802,3,2,314.0,False
3803,3,3,8449.0,False
3804,3,4,302423.0,False
3805,5,1,12.0,False
3806,5,2,339.0,False
3807,5,3,10517.0,False
3808,5,4,344415.0,False
3809,1,1,21.0,False
3810,1,2,418.0,False
3811,1,3,17013.0,False
3812,1,4,317940.0,False
3813,1,5,10000000.0,True
3814,3,1,17.0,False
3815,3,2,311.0,False
3816,3,3,14581.0,False
3817,3,4,218277.0,False
3818,5,1,11.0,False
3819,5,2,266.0,False
3820,5,3,15180.0,False
3821,5,4,305355.0,False
3822,1,1,6.0,False
3823,1,2,301.0,False
3824,1,3,16533.0,False
3825,1,4,295535.0,False
3826,1,5,10000000.0,True
3827,3,1,10.0,False
3828,3,2,260.0,False
3829,3,3,12952.0,False
3830,3,4,473898.0,False
3831,5,1,10.0,False
3832,5,2,161.0,False
3833,5,3,7508.0,False
3834,5,4,313336.0,False
3835,1,1,16.0,False
3836,1,2,393.0,False
3837,1,3,17412.0,False
3838,1,4,523769.0,False
3839,1,5,10000000.0,True
3840,3,1,13.0,False
3841,3,2,236.0,False
3842,3,3,12227.0,False
3843,3,4,269117.0,False
3844,5,1,3.0,False
3845,5,2,437.0,False
3846,5,3,7366.0,False
3847,5,4,396463.0,False
3848,1,1,20.0,False
3849,1,2,382.0,False
3850,1,3,20763.0,False
3851,1,4,601272.0,False
3852,1,5,10000000.0,True
3853,3,1,9.0,False
3854,3,2,205.0,False
3855,3,3,6500.0,False
3856,3,4,283920.0,False
3857,5,1,7.0,False
3858,5,2,222.0,False
3859,5,3,8967.0,False
3860,5,4,373832.0,False
3861,1,1,18.0,False
3862,1,2,530.0,False
3863,1,3,8217.0,False
3864,1,4,750065.0,False
3865,1,5,10000000.0,True
3866,3,1,12.0,False
3867,3,2,340.0,False
3868,3,3,11674.0,False
3869,3,4,197450.0,False
3870,5,1,4.0,False
3871,5,2,269.0,False
3872,5,3,14375.0,False
3873,5,4,147864.0,False
3874,1,1,24.0,False
3875,1,2,695.0,False
3876,1,3,11510.0,False
3877,1,4,412577.0,False
3878,1,5,10000000.0,True
3879,3,1,19.0,False
3880,3,2,293.0,False
3881,3,3,15002.0,False
3882,3,4,368240.0,False
3883,5,1,21.0,False
3884,5,2,214.0,False
3885,5,3,1860.0,False
3886,5,4,263080.0,False
3887,1,1,6.0,False
3888,1,2,440.0,False
3889,1,3,6265.0,False
3890,1,4,536101.0,False
3891,1,5,10000000.0,True
3892,3,1,16.0,False
3893,3,2,171.0,False
3894,3,3,9959.0,False
3895,3,4,335983.0,False
3896,5,1,12.0,False
3897,5,2,226.0,False
3898,5,3,8545.0,False
3899,5,4,373465.0,False
3900,1,1,28.0,False
3901,1,2,575.0,False
3902,1,3,9011.0,False
3903,1,4,460713.0,False
3904,1,5,10000000.0,True
3905,3,1,15.0,False
3906,3,2,199.0,False
3907,3,3,13652.0,False
3908,3,4,451755.0,False
3909,5,1,9.0,False
3910,5,2,222.0,False
3911,5,3,11996.0,False
3912,5,4,448713.0,False
3913,1,1,24.0,False
3914,1,2,502.0,False
3915,1,3,13090.0,False
3916,1,4,614198.0,False
3917,1,5,10000000.0,True
3918,3,1,13.0,False
3919,3,2,447.0,False
3920,3,3,15174.0,False
3921,3,4,224908.0,False
3922,5,1,17.0,False
3923,5,2,147.0,False
3924,5,3,9120.0,False
3925,5,4,343740.0,False
3926,1,1,23.0,False
3927,1,2,657.0,False
3928,1,3,11094.0,False
3929,1,4,251463.0,False
3930,1,5,10000000.0,True
3931,3,1,15.0,False
3932,3,2,221.0,False
3933,3,3,10122.0,False
3934,3,4,408848.0,False
3935,5,1,10.0,False
3936,5,2,358.0,False
3937,5,3,11090.0,False
3938,5,4,371382.0,False
3939,1,1,24.0,False
3940,1,2,719.0,False
3941,1,3,18055.0,False
3942,1,4,513102.0,False
3943,1,5,10000000.0,True
3944,3,1,5.0,False
3945,3,2,420.0,False
3946,3,3,12019.0,False
3947,3,4,133183.0,False
3948,5,1,8.0,False
3949,5,2,250.0,False
3950,5,3,9715.0,False
3951,5,4,376041.0,False
3952,1,1,19.0,False
3953,1,2,369.0,False
3954,1,3,13737.0,False
3955,1,4,405221.0,False
3956,1,5,10000000.0,True
3957,3,1,7.0,False
3958,3,2,429.0,False
3959,3,3,5272.0,False
3960,3,4,338102.0,False
3961,5,1,12.0,False
3962,5,2,209.0,False
3963,5,3,10734.0,False
3964,5,4,375718.0,False
3965,1,1,22.0,False
3966,1,2,578.0,False
3967,1,3,17787.0,False
3968,1,4,444250.0,False
3969,1,5,10000000.0,True
3970,3,1,8.0,False
3971,3,2,174.0,False
3972,3,3,10516.0,False
3973,3,4,242396.0,False
3974,5,1,9.0,False
3975,5,2,217.0,False
3976,5,3,11785.0,False
3977,5,4,423472.0,False
3978,1,1,7.0,False
3979,1,2,587.0,False
3980,1,3,17780.0,False
3981,1,4,587754.0,False
3982,1,5,10000000.0,True
3983,3,1,9.0,False
3984,3,2,375.0,False
3985,3,3,14450.0,False
3986,3,4,441661.0,False
3987,5,1,13.0,False
3988,5,2,347.0,False
3989,5,3,13258.0,False
3990,5,4,333124.0,False
3991,1,1,24.0,False
3992,1,2,657.0,False
3993,1,3,12201.0,False
3994,1,4,576860.0,False
3995,1,5,10000000.0,True
3996,3,1,8.0,False
3997,3,2,384.0,False
3998,3,3,11726.0,False
3999,3,4,494390.0,False
4000,5,1,14.0,False
4001,5,2,234.0,False
4002,5,3,13060.0,False
4003,5,4,357658.0,False
4004,1,1,27.0,False
4005,1,2,673.0,False
4006,1,3,17585.0,False
4007,1,4,579463.0,False
4008,1,5,10000000.0,True
4009,3,1,15.0,False
4010,3,2,395.0,False
4011,3,3,8303.0,False
4012,3,4,212609.0,False
4013,5,1,13.0,False
4014,5,2,161.0,False
4015,5,3,13228.0,False
4016,5,4,199708.0,False
4017,1,1,16.0,False
4018,1,2,553.0,False
4019,1,3,13171.0,False
4020,1,4,389925.0,False
4021,1,5,10000000.0,True
4022,3,1,4.0,False
4023,3,2,74.0,False
4024,3,3,10216.0,False
4025,3,4,376994.0,False
4026,5,1,17.0,False
4027,5,2,407.0,False
4028,5,3,5812.0,False
4029,5,4,574241.0,False
4030,1,1,16.0,False
4031,1,2,339.0,False
4032,1,3,8680.0,False
4033,1,4,424347.0,False
4034,1,5,10000000.0,True
4035,3,1,15.0,False
4036,3,2,361.0,False
4037,3,3,8223.0,False
4038,3,4,441775.0,False
4039,5,1,8.0,False
4040,5,2,160.0,False
4041,5,3,11816.0,False
4042,5,4,398348.0,False
4043,1,1,25.0,False
4044,1,2,633.0,False
4045,1,3,13506.0,False
4046,1,4,332921.0,False
4047,1,5,10000000.0,True
4048,3,1,12.0,False
4049,3,2,229.0,False
4050,3,3,13694.0,False
4051,3,4,444068.0,False
4052,5,1,5.0,False
4053,5,2,356.0,False
4054,5,3,4686.0,False
4055,5,4,285658.0,False
4056,1,1,20.0,False
4057,1,2,468.0,False
4058,1,3,18827.0,False
4059,1,4,407344.0,False
4060,1,5,10000000.0,True
4061,3,1,4.0,False
4062,3,2,504.0,False
4063,3,3,17745.0,False
4064,3,4,474445.0,False
4065,5,1,11.0,False
4066,5,2,160.0,False
4067,5,3,12351.0,False
4068,5,4,373201.0,False
4069,1,1,16.0,False
4070,1,2,341.0,False
4071,1,3,11758.0,False
4072,1,4,577879.0,False
4073,1,5,10000000.0,True
4074,3,1,22.0,False
4075,3,2,209.0,False
4076,3,3,18610.0,False
4077,3,4,233806.0,False
4078,5,1,12.0,False
4079,5,2,202.0,False
4080,5,3,5973.0,False
4081,5,4,401435.0,False
4082,1,1,13.0,False
4083,1,2,182.0,False
4084,1,3,13017.0,False
4085,1,4,313093.0,False
4086,1,5,10000000.0,True
4087,3,1,21.0,False
4088,3,2,367.0,False
4089,3,3,8164.0,False
4090,3,4,311983.0,False
4091,5,1,12.0,False
4092,5,2,338.0,False
4093,5,3,9965.0,False
4094,5,4,300659.0,False
4095,1,1,15.0,False
4096,1,2,635.0,False
4097,1,3,15019.0,False
4098,1,4,299596.0,False
4099,1,5,10000000.0,True
4100,3,1,21.0,False
4101,3,2,192.0,False
4102,3,3,9902.0,False
4103,3,4,320144.0,False
4104,5,1,12.0,False
4105,5,2,194.0,False
4106,5,3,9020.0,False
4107,5,4,464543.0,False
4108,1,1,15.0,False
4109,1,2,455.0,False
4110,1,3,20488.0,False
4111,1,4,524174.0,False
4112,1,5,10000000.0,True
4113,3,1,7.0,False
4114,3,2,160.0,False
4115,3,3,9642.0,False
4116,3,4,337104.0,False
4117,5,1,11.0,False
4118,5,2,408.0,False
4119,5,3,11899.0,False
4120,5,4,311924.0,False
4121,1,1,5.0,False
4122,1,2,175.0,False
4123,1,3,17075.0,False
4124,1,4,651026.0,False
4125,1,5,10000000.0,True
4126,3,1,2.0,False
4127,3,2,392.0,False
4128,3,3,13313.0,False
4129,3,4,301879.0,False
4130,5,1,9.0,False
4131,5,2,314.0,False
4132,5,3,14896.0,False
4133,5,4,297486.0,False
4134,1,1,22.0,False
4135,1,2,342.0,False
4136,1,3,11396.0,False
4137,1,4,304188.0,False
4138,1,5,10000000.0,True
4139,3,1,10.0,False
4140,3,2,101.0,False
4141,3,3,8159.0,False
4142,3,4,447343.0,False
4143,5,1,15.0,False
4144,5,2,152.0,False
4145,5,3,8886.0,False
4146,5,4,309393.0,False
4147,1,1,16.0,False
4148,1,2,606.0,False
4149,1,3,17333.0,False
4150,1,4,579431.0,False
4151,1,5,10000000.0,True
4152,3,1,12.0,False
4153,3,2,59.0,False
4154,3,3,12478.0,False
4155,3,4,391976.0,False
4156,5,1,9.0,False
4157,5,2,534.0,False
4158,5,3,9715.0,False
4159,5,4,388590.0,False
4160,1,1,31.0,False
4161,1,2,405.0,False
4162,1,3,8507.0,False
4163,1,4,295243.0,False
4164,1,5,10000000.0,True
4165,3,1,18.0,False
4166,3,2,455.0,False
4167,3,3,14053.0,False
4168,3,4,289311.0,False
4169,5,1,10.0,False
4170,5,2,199.0,False
4171,5,3,11673.0,False
4172,5,4,408771.0,False
4173,1,1,20.0,False
4174,1,2,602.0,False
4175,1,3,13362.0,False
4176,1,4,422910.0,False
4177,1,5,10000000.0,True
4178,3,1,5.0,False
4179,3,2,479.0,False
4180,3,3,13431.0,False
4181,3,4,339420.0,False
4182,5,1,10.0,False
4183,5,2,439.0,False
4184,5,3,11096.0,False
4185,5,4,137537.0,False
4186,1,1,13.0,False
4187,1,2,513.0,False
4188,1,3,11876.0,False
4189,1,4,230014.0,False
4190,1,5,10000000.0,True
4191,3,1,11.0,False
4192,3,2,356.0,False
4193,3,3,6248.0,False
4194,3,4,317949.0,False
4195,5,1,17.0,False
4196,5,2,91.0,False
4197,5,3,5786.0,False
4198,5,4,311635.0,False
4199,1,1,27.0,False
4200,1,2,631.0,False
4201,1,3,17874.0,False
4202,1,4,37777.0,False
4203,1,5,10000000.0,True
4204,3,1,11.0,False
4205,3,2,514.0,False
4206,3,3,14784.0,False
4207,3,4,274756.0,False
4208,5,1,10.0,False
4209,5,2,295.0,False
4210,5,3,11861.0,False
4211,5,4,232187.0,False
4212,1,1,23.0,False
4213,1,2,414.0,False
4214,1,3,12021.0,False
4215,1,4,609787.0,False
4216,1,5,10000000.0,True
4217,3,1,7.0,False
4218,3,2,376.0,False
4219,3,3,12482.0,False
4220,3,4,431651.0,False
4221,5,1,11.0,False
4222,5,2,398.0,False
4223,5,3,6381.0,False
4224,5,4,292786.0,False
4225,1,1,31.0,False
4226,1,2,764.0,False
4227,1,3,13147.0,False
4228,1,4,544263.0,False
4229,1,5,10000000.0,True
4230,3,1,16.0,False
4231,3,2,180.0,False
4232,3,3,2454.0,False
4233,3,4,469598.0,False
4234,5,1,4.0,False
4235,5,2,313.0,False
4236,5,3,10520.0,False
4237,5,4,352932.0,False
4238,1,1,22.0,False
4239,1,2,424.0,False
4240,1,3,10211.0,False
4241,1,4,597393.0,False
4242,1,5,10000000.0,True
4243,3,1,12.0,False
4244,3,2,327.0,False
4245,3,3,12179.0,False
4246,3,4,436972.0,False
4247,5,1,7.0,False
4248,5,2,242.0,False
4249,5,3,8393.0,False
4250,5,4,274947.0,False
4251,1,1,22.0,False
4252,1,2,682.0,False
4253,1,3,15332.0,False
4254,1,4,518324.0,False
4255,1,5,10000000.0,True
4256,3,1,12.0,False
4257,3,2,287.0,False
4258,3,3,14547.0,False
4259,3,4,524092.0,False
4260,5,1,8.0,False
4261,5,2,335.0,False
4262,5,3,5425.0,False
4263,5,4,332856.0,False
4264,1,1,24.0,False
4265,1,2,751.0,False
4266,1,3,16407.0,False
4267,1,4,556140.0,False
4268,1,5,10000000.0,True
4269,3,1,17.0,False
4270,3,2,247.0,False
4271,3,3,7640.0,False
4272,3,4,155994.0,False
4273,5,1,8.0,False
4274,5,2,319.0,False
4275,5,3,11194.0,False
4276,5,4,234365.0,False
4277,1,1,33.0,False
4278,1,2,521.0,False
4279,1,3,10081.0,False
4280,1,4,324435.0,False
4281,1,5,10000000.0,True
4282,3,1,13.0,False
4283,3,2,120.0,False
4284,3,3,12990.0,False
4285,3,4,262009.0,False
4286,5,1,7.0,False
4287,5,2,180.0,False
4288,5,3,14921.0,False
4289,5,4,420539.0,False
4290,1,1,14.0,False
4291,1,2,708.0,False
4292,1,3,14360.0,False
4293,1,4,518138.0,False
4294,1,5,10000000.0,True
4295,3,1,10.0,False
4296,3,2,196.0,False
4297,3,3,12080.0,False
4298,3,4,447139.0,False
4299,5,1,15.0,False
4300,5,2,158.0,False
4301,5,3,13354.0,False
4302,5,4,361695.0,False
4303,1,1,18.0,False
4304,1,2,310.0,False
4305,1,3,15117.0,False
4306,1,4,637819.0,False
4307,1,5,10000000.0,True
4308,3,1,14.0,False
4309,3,2,312.0,False
4310,3,3,16747.0,False
4311,3,4,388406.0,False
4312,5,1,3.0,False
4313,5,2,263.0,False
4314,5,3,13713.0,False
4315,5,4,309953.0,False
4316,1,1,27.0,False
4317,1,2,333.0,False
4318,1,3,21335.0,False
4319,1,4,638035.0,False
4320,1,5,10000000.0,True
4321,3,1,18.0,False
4322,3,2,429.0,False
4323,3,3,9196.0,False
4324,3,4,367281.0,False
4325,5,1,12.0,False
4326,5,2,317.0,False
4327,5,3,6367.0,False
4328,5,4,322147.0,False
4329,1,1,36.0,False
4330,1,2,620.0,False
4331,1,3,11397.0,False
4332,1,4,605915.0,False
4333,1,5,10000000.0,True
4334,3,1,19.0,False
4335,3,2,260.0,False
4336,3,3,11257.0,False
4337,3,4,388380.0,False
4338,5,1,14.0,False
4339,5,2,262.0,False
4340,5,3,10517.0,False
4341,5,4,286360.0,False
4342,1,1,5.0,False
4343,1,2,384.0,False
4344,1,3,6704.0,False
4345,1,4,464497.0,False
4346,1,5,10000000.0,True
4347,3,1,18.0,False
4348,3,2,291.0,False
4349,3,3,8901.0,False
4350,3,4,618106.0,False
4351,5,1,15.0,False
4352,5,2,394.0,False
4353,5,3,11712.0,False
4354,5,4,197417.0,False
4355,1,1,23.0,False
4356,1,2,327.0,False
4357,1,3,20485.0,False
4358,1,4,290912.0,False
4359,1,5,10000000.0,True
4360,3,1,5.0,False
4361,3,2,209.0,False
4362,3,3,10709.0,False
4363,3,4,270153.0,False
4364,5,1,7.0,False
4365,5,2,310.0,False
4366,5,3,7374.0,False
4367,5,4,406546.0,False
4368,1,1,33.0,False
4369,1,2,321.0,False
4370,1,3,19008.0,False
4371,1,4,490531.0,False
4372,1,5,10000000.0,True
4373,3,1,14.0,False
4374,3,2,456.0,False
4375,3,3,7830.0,False
4376,3,4,250857.0,False
4377,5,1,21.0,False
4378,5,2,200.0,False
4379,5,3,10305.0,False
4380,5,4,449823.0,False
4381,1,1,27.0,False
4382,1,2,478.0,False
4383,1,3,3383.0,False
4384,1,4,356838.0,False
4385,1,5,10000000.0,True
4386,3,1,10.0,False
4387,3,2,538.0,False
4388,3,3,4446.0,False
4389,3,4,342503.0,False
4390,5,1,12.0,False
4391,5,2,184.0,False
4392,5,3,12774.0,False
4393,5,4,272685.0,False
4394,1,1,24.0,False
4395,1,2,397.0,False
4396,1,3,9829.0,False
4397,1,4,775625.0,False
4398,1,5,10000000.0,True
4399,3,1,17.0,False
4400,3,2,506.0,False
4401,3,3,5925.0,False
4402,3,4,554831.0,False
4403,5,1,5.0,False
4404,5,2,162.0,False
4405,5,3,9990.0,False
4406,5,4,528159.0,False
4407,1,1,3.0,False
4408,1,2,728.0,False
4409,1,3,18149.0,False
4410,1,4,497429.0,False
4411,1,5,10000000.0,True
4412,3,1,8.0,False
4413,3,2,263.0,False
4414,3,3,8593.0,False
4415,3,4,480495.0,False
4416,5,1,10.0,False
4417,5,2,409.0,False
4418,5,3,6127.0,False
4419,5,4,425040.0,False
4420,1,1,15.0,False
4421,1,2,353.0,False
4422,1,3,10584.0,False
4423,1,4,465814.0,False
4424,1,5,10000000.0,True
4425,3,1,9.0,False
4426,3,2,354.0,False
4427,3,3,3831.0,False
4428,3,4,441435.0,False
4429,5,1,11.0,False
4430,5,2,216.0,False
4431,5,3,7662.0,False
4432,5,4,360978.0,False
4433,1,1,21.0,False
4434,1,2,290.0,False
4435,1,3,14695.0,False
4436,1,4,492239.0,False
4437,1,5,10000000.0,True
4438,3,1,4.0,False
4439,3,2,435.0,False
4440,3,3,17020.0,False
4441,3,4,251088.0,False
4442,5,1,14.0,False
4443,5,2,163.0,False
4444,5,3,10212.0,False
4445,5,4,343349.0,False
4446,1,1,17.0,False
4447,1,2,482.0,False
4448,1,3,15328.0,False
4449,1,4,652890.0,False
4450,1,5,10000000.0,True
4451,3,1,17.0,False
4452,3,2,327.0,False
4453,3,3,13415.0,False
4454,3,4,384880.0,False
4455,5,1,5.0,False
4456,5,2,255.0,False
4457,5,3,16790.0,False
4458,5,4,377867.0,False
4459,1,1,18.0,False
4460,1,2,375.0,False
4461,1,3,18499.0,False
4462,1,4,699434.0,False
4463,1,5,10000000.0,True
4464,3,1,22.0,False
4465,3,2,163.0,False
4466,3,3,13130.0,False
4467,3,4,414754.0,False
4468,5,1,3.0,False
4469,5,2,254.0,False
4470,5,3,13292.0,False
4471,5,4,330130.0,False
4472,1,1,26.0,False
4473,1,2,200.0,False
4474,1,3,16846.0,False
4475,1,4,353004.0,False
4476,1,5,10000000.0,True
4477,3,1,16.0,False
4478,3,2,209.0,False
4479,3,3,12392.0,False
4480,3,4,480252.0,False
4481,5,1,9.0,False
4482,5,2,391.0,False
4483,5,3,8929.0,False
4484,5,4,409828.0,False
4485,1,1,34.0,False
4486,1,2,484.0,False
4487,1,3,13630.0,False
4488,1,4,559124.0,False
4489,1,5,10000000.0,True
4490,3,1,14.0,False
4491,3,2,338.0,False
4492,3,3,10126.0,False
4493,3,4,432350.0,False
4494,5,1,8.0,False
4495,5,2,314.0,False
4496,5,3,6016.0,False
4497,5,4,421673.0,False
4498,1,1,12.0,False
4499,1,2,731.0,False
4500,1,3,20175.0,False
4501,1,4,396578.0,False
4502,1,5,10000000.0,True
4503,3,1,17.0,False
4504,3,2,387.0,False
4505,3,3,3958.0,False
4506,3,4,441202.0,False
4507,5,1,16.0,False
4508,5,2,484.0,False
4509,5,3,10783.0,False
4510,5,4,198152.0,False
4511,1,1,29.0,False
4512,1,2,415.0,False
4513,1,3,10076.0,False
4514,1,4,478244.0,False
4515,1,5,10000000.0,True
4516,3,1,12.0,False
4517,3,2,275.0,False
4518,3,3,14420.0,False
4519,3,4,294530.0,False
4520,5,1,10.0,False
4521,5,2,364.0,False
4522,5,3,11890.0,False
4523,5,4,212006.0,False
4524,1,1,15.0,False
4525,1,2,390.0,False
4526,1,3,17254.0,False
4527,1,4,527247.0,False
4528,1,5,10000000.0,True
4529,3,1,9.0,False
4530,3,2,494.0,False
4531,3,3,9603.0,False
4532,3,4,379469.0,False
4533,5,1,13.0,False
4534,5,2,204.0,False
4535,5,3,10574.0,False
4536,5,4,327809.0,False
4537,1,1,28.0,False
4538,1,2,310.0,False
4539,1,3,17883.0,False
4540,1,4,657981.0,False
4541,1,5,10000000.0,True
4542,3,1,6.0,False
4543,3,2,282.0,False
4544,3,3,13800.0,False
4545,3,4,302827.0,False
4546,5,1,10.0,False
4547,5,2,368.0,False
4548,5,3,7322.0,False
4549,5,4,448248.0,False
4550,1,1,7.0,False
4551,1,2,465.0,False
4552,1,3,10185.0,False
4553,1,4,290019.0,False
4554,1,5,10000000.0,True
4555,3,1,4.0,False
4556,3,2,312.0,False
4557,3,3,9401.0,False
4558,3,4,433938.0,False
4559,5,1,9.0,False
4560,5,2,355.0,False
4561,5,3,12275.0,False
4562,5,4,143422.0,False
4563,1,1,34.0,False
4564,1,2,340.0,False
4565,1,3,14773.0,False
4566,1,4,329782.0,False
4567,1,5,10000000.0,True
4568,3,1,14.0,False
4569,3,2,522.0,False
4570,3,3,6895.0,False
4571,3,4,496745.0,False
4572,5,1,18.0,False
4573,5,2,350.0,False
4574,5,3,6442.0,False
4575,5,4,303385.0,False
4576,1,1,7.0,False
4577,1,2,813.0,False
4578,1,3,22439.0,False
4579,1,4,147182.0,False
4580,1,5,10000000.0,True
4581,3,1,11.0,False
4582,3,2,341.0,False
4583,3,3,15480.0,False
4584,3,4,285032.0,False
4585,5,1,13.0,False
4586,5,2,140.0,False
4587,5,3,8052.0,False
4588,5,4,333559.0,False
4589,1,1,24.0,False
4590,1,2,384.0,False
4591,1,3,15023.0,False
4592,1,4,670138.0,False
4593,1,5,10000000.0,True
4594,3,1,7.0,False
4595,3,2,411.0,False
4596,3,3,12522.0,False
4597,3,4,497983.0,False
4598,5,1,10.0,False
4599,5,2,170.0,False
4600,5,3,9379.0,False
4601,5,4,132720.0,False
4602,1,1,11.0,False
4603,1,2,450.0,False
4604,1,3,15621.0,False
4605,1,4,445869.0,False
